gender,order,match,sim_int_pct,samerace,age_partner,race_partner,pf_o_att,pref_sincerity,Pref_intell,pref_fun,pref_ambiton,pref_shared_int,dec_partner,overall_attr_partner,sinc_of_partner,intel_of_partner,fun_of_partner,amb_of_partner,shar_of_partner,likeness_partner,partner_says_yes,met_before,age_subject,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy_frm_spddting
0,2,0,0,1,27,2,75,5,5,5,5,5,0,5,8,9,8,8,6,5,7,2,22,6,Smith College,"1,260.00","24,742.00",2,4,8,"65,693.00",1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6
0,1,0,-0.01,1,26,2,10,10,30,30,5,15,0,6,8,6,6,6,5,7,7,2,22,6,Smith College,"1,260.00","24,742.00",2,4,8,"65,693.00",1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6
0,11,1,-0.51,1,29,2,95,1,1,1,1,1,1,10,10,10,7,7,6,9,4,2,22,6,Smith College,"1,260.00","24,742.00",2,4,8,"65,693.00",1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6
0,4,0,0.68,1,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,22,6,Smith College,"1,260.00","24,742.00",2,4,8,"65,693.00",1,7,1,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6
0,17,0,0.1,1,24,2,20,21,21,22,6,10,1,7,9,8,8,8,9,8,7,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,8,0,0.45,1,29,2,45,10,10,30,0,5,0,6,7,5,4,,9,5,2,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,12,0,0.46,1,29,2,25,10,20,20,10,15,0,,,,,,,,,,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,10,0,0.27,1,26,2,70,5,20,3,1,1,0,4,7,7,6,6,5,5,7,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,7,0,0.55,1,31,2,35,0,25,20,0,20,0,2,4,6,4,4,,3,6,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,13,0,0.17,0,29,4,25,20,15,25,10,5,1,6,7,6,7,6,7,6,4,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,6,0,0,1,22,2,20,25,20,15,5,15,0,4,7,6,4,4,,5,4,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,4,1,0.1,1,23,2,25,14,25,25,3,8,1,6,7,7,6,5,,7,7,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,15,0,0.4,0,30,1,30,25,20,15,5,5,0,6,10,10,10,9,9,8,5,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,3,0,0.39,0,27,4,20,20,20,20,20,0,0,4,2,3,3,1,0,3,0,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,16,0,0.78,1,24,2,30,15,15,15,15,10,0,6,8,8,7,7,9,7,6,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,14,0,0.15,0,24,3,20,10,20,20,10,20,0,5,5,9,8,7,5,5,5,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,5,0,0.35,1,23,2,20,15,20,20,10,15,0,6,9,9,7,8,4,6,5,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,11,0,-0.22,1,27,2,20,20,20,20,10,10,0,5,10,7,3,5,2,1,5,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,1,0,0.4,1,34,2,35,15,15,25,10,0,0,6,9,8,7,4,5,6,7,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,19,0,-0.34,1,27,2,75,5,5,5,5,5,0,7,6,6,6,6,6,6,6,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,18,0,0.18,1,26,2,10,10,30,30,5,15,0,6,8,7,6,6,6,6,5,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,9,0,-0.26,1,29,2,95,1,1,1,1,1,1,7,8,6,5,6,1,7,2,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,2,0,0.53,1,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,24,6,Wesleyan University,"1,380.00","27,100.00",2,1,6,"45,736.00",2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6
0,8,0,0.28,1,24,2,20,21,21,22,6,10,0,8,8,7,8,7,7,7,6,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,18,0,0.38,1,29,2,45,10,10,30,0,5,0,5,8,7,7,,8,7,7,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,3,0,0.49,1,29,2,25,10,20,20,10,15,0,4,5,8,6,8,5,4,7,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,1,1,0.6,1,26,2,70,5,20,3,1,1,1,5,7,8,7,7,8,6.5,8,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,17,0,0.58,1,31,2,35,0,25,20,0,20,0,1,5,5,4,5,,3,3,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,4,0,-0.02,0,29,4,25,20,15,25,10,5,0,6,7,5,6,5,4,4,2,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,16,0,0.01,1,22,2,20,25,20,15,5,15,1,6,7,6,,7,,6,5,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,14,0,0.23,1,23,2,25,14,25,25,3,8,0,6,6,8,5,6,,5,4,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,6,0,0.65,0,30,1,30,25,20,15,5,5,0,5,10,10,9,9,,8,6,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,13,1,0.42,0,27,4,20,20,20,20,20,0,1,8,8,8,8,8,8,8,2,,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,7,0,0.54,1,24,2,30,15,15,15,15,10,0,6,7,8,7,7,7,6,5,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,5,0,0.19,0,24,3,20,10,20,20,10,20,0,4,3,2,2,2,2,2,0,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,15,0,0.44,1,23,2,20,15,20,20,10,15,0,7,6,7,6,5,5,6,6,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,2,0,-0.41,1,27,2,20,20,20,20,10,10,0,4,6,8,3,6,2,4,1,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,11,0,0.46,1,34,2,35,15,15,25,10,0,0,8,10,10,8,9,5,5,4,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,10,0,-0.31,1,27,2,75,5,5,5,5,5,0,7,8,8,9,8,5,5,5,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,9,0,0.07,1,26,2,10,10,30,30,5,15,0,6,7,6,6,6,6,6,5,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,19,0,-0.61,1,29,2,95,1,1,1,1,1,1,7,8,8,7,8,6,7,1,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,12,0,0.7,1,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,33,6,Penn State University,,"14,388.00",2,1,2,"33,906.00",3,4,2,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4
0,3,0,-0.11,0,24,2,20,21,21,22,6,10,0,6,8,8,8,7,7,7,6,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,13,0,0.31,0,29,2,45,10,10,30,0,5,0,8,8,7,7,,,6,3,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,17,0,0.19,0,29,2,25,10,20,20,10,15,0,,,,,,,,,,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,15,0,0.15,0,26,2,70,5,20,3,1,1,0,4,8,7,7,6,,6,7,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,12,0,0.11,0,31,2,35,0,25,20,0,20,0,1,6,8,4,4,5,3,6,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,18,0,-0.41,1,29,4,25,20,15,25,10,5,1,6,7,6,6,6,7,5,5,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,11,0,-0.12,0,22,2,20,25,20,15,5,15,1,5,6,6,7,5,3,6,6,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,9,0,-0.26,0,23,2,25,14,25,25,3,8,0,5,7,7,4,5,,5,4,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,1,0,0.44,0,30,1,30,25,20,15,5,5,0,,,,,,,,,,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,8,0,0.59,1,27,4,20,20,20,20,20,0,0,5,6,5,5,5,3,5,5,,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,2,0,0.43,0,24,2,30,15,15,15,15,10,0,6,6,7,3,7,8,6,6,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,19,1,0.28,0,24,3,20,10,20,20,10,20,1,5,8,9,8,8,7,8,8,1,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,10,0,0.01,0,23,2,20,15,20,20,10,15,0,7,8,7,7,7,8,7,6,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,16,0,-0.41,0,27,2,20,20,20,20,10,10,0,3,4,3,2,3,1,2,4,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,6,0,0.27,0,34,2,35,15,15,25,10,0,0,4,9,8,7,9,5,4,7,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,5,0,-0.05,0,27,2,75,5,5,5,5,5,0,6,8,8,7,8,7,5,7,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,4,0,0.14,0,26,2,10,10,30,30,5,15,0,6,7,6,6,6,5,6,5,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,14,1,-0.56,0,29,2,95,1,1,1,1,1,1,8,8,8,6,8,4,6,1,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
0,7,0,0.64,0,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,25,15,Occidental College,"1,011.00","9,729.00",4,1,5,"50,501.00",2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4
1,4,0,0.36,1,38,2,15,15,20,15,15,20,0,7,9,9,7,8,8,8,3,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,1,0,0.41,0,33,1,20,20,20,15,15,10,1,4,7,7,5,7,7,6,5,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,2,0,0.02,1,24,2,20,10,20,35,5,10,0,5,8,9,4,9,3,7,5,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,14,0,-0.12,1,28,2,25,25,25,10,10,5,0,5,5,5,5,5,5,5,5,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,5,1,0.55,1,27,2,25,20,10,20,15,10,1,8,7,8,7,,,8,5,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,13,0,0.53,1,23,2,20,20,20,20,20,0,0,7,10,10,4,10,4,3,8,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,9,0,0.22,1,25,2,25,20,20,20,10,5,0,6,8,8,7,7,,8,7,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,11,1,-0.22,1,26,2,15,10,30,10,15,20,1,7,8,8,7,,,7,7,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,10,0,0.26,1,25,2,20,15,25,15,15,10,0,7,8,8,7,8,7,7,7,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,6,0,0.35,1,24,2,22,17,15,15,15,16,0,4,8,8,6,8,6,4,4,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,17,0,0.29,1,21,2,20,30,20,20,0,10,0,6,10,10,2,10,,6,2,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,15,0,0.26,0,30,4,10,20,20,10,10,30,1,6,10,6,6,6,,6,8,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,7,0,0.35,1,28,2,35,0,35,10,10,10,0,5,9,5,3,6,3,3,5,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,12,0,0.29,1,26,2,15,20,15,30,10,10,0,2,2,2,2,5,2,2,1,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,18,1,0.08,1,22,2,8,20,25,25,12,10,1,8,8,8,8,7,7,8,7,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,16,0,0.1,1,24,2,18,19,16,15,15,17,0,5,8,8,7,7,7,7,6,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,8,0,0.28,1,33,2,20,20,20,10,10,20,0,4,6,6,6,6,7,6,6,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,3,0,-0.11,0,25,4,15,18,18,18,15,16,1,7,8,9,6,8,7,6,6,2,24,1,George Washington University,,"26,170.00",2,3,2,0,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6
1,13,0,0.22,1,38,2,15,15,20,15,15,20,0,7,7,7,7,7,7,7,1,1,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,10,0,-0.38,0,33,1,20,20,20,15,15,10,1,8,8,7,7,7,7,8,7,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,11,0,0.29,1,24,2,20,10,20,35,5,10,0,8,7,8,8,6,6,7,6,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,5,0,0.15,1,28,2,25,25,25,10,10,5,0,6,6,6,10,6,8,5,5,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,14,0,-0.3,1,27,2,25,20,10,20,15,10,0,2,1,3,,,,2,5,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,4,1,0.11,1,23,2,20,20,20,20,20,0,1,10,10,10,10,7,6,10,9,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,18,1,0.47,1,25,2,25,20,20,20,10,5,1,8,5,8,10,8,5,8,9,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,2,0,0.39,1,26,2,15,10,30,10,15,20,1,8,6,7,8,,,7,6,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,1,1,0.01,1,25,2,20,15,25,15,15,10,1,8,9,9,9,9,8,9,8,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,15,0,-0.16,1,24,2,22,17,15,15,15,16,0,5,6,6,6,6,6,5,3,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,8,1,-0.09,1,21,2,20,30,20,20,0,10,1,6,10,10,10,,8,8,9,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,6,0,0.36,0,30,4,10,20,20,10,10,30,1,8,8,8,8,,,6,8,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,16,0,0.26,1,28,2,35,0,35,10,10,10,0,7,6,6,6,6,4,6,5,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,3,1,0.4,1,26,2,15,20,15,30,10,10,1,8,8,9,10,9,6,9,5,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,9,1,0.36,1,22,2,8,20,25,25,12,10,1,7,8,8,7,6,6,8,6,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,7,0,0.45,1,24,2,18,19,16,15,15,17,1,8,9,7,8,6,8,8,8.5,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,17,0,0.38,1,33,2,20,20,20,10,10,20,1,6,9,,9,,9,8,8,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,12,0,0.31,0,25,4,15,18,18,18,15,16,1,8,9,8,9,9,5,8,3,2,29,8,Cagliari - Italy,,,2,7,2,0,2,3,1,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8
1,17,0,0.46,1,38,2,15,15,20,15,15,20,0,,,,,,,,,,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,14,0,0.12,0,33,1,20,20,20,15,15,10,0,,,,,,,,,,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,15,0,0.38,1,24,2,20,10,20,35,5,10,0,,,,,,,,,,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,9,0,0.24,1,28,2,25,25,25,10,10,5,1,5,5,5,5,5,8,5,5,2,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,18,0,0.34,1,27,2,25,20,10,20,15,10,0,,,,,,,,,,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,8,0,0.36,1,23,2,20,20,20,20,20,0,1,10,10,10,10,10,7,9,8,2,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,4,0,0.66,1,25,2,25,20,20,20,10,5,0,7,8,8,9,8,7,7,6,2,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,6,0,0.04,1,26,2,15,10,30,10,15,20,1,8,8,7,7,,,7,6,2,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,5,0,0.18,1,25,2,20,15,25,15,15,10,1,7,7,8,8,7,7,7,7,2,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,1,1,0.29,1,24,2,22,17,15,15,15,16,1,6,7,8,6,8,6,6,9,2,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,12,0,0.37,1,21,2,20,30,20,20,0,10,0,,,,,,,,,,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,10,0,0.68,0,30,4,10,20,20,10,10,30,0,,,,,,,,,,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,2,0,0.7,1,28,2,35,0,35,10,10,10,0,7,6,6,3,5,5,5,6,2,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
1,7,0,0.5,1,26,2,15,20,15,30,10,10,0,5,3,5,1,10,1,2,3,2,29,8,University of Wisconsin-Madison,,"12,900.00",2,1,1,"48,785.00",2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7
